from_id,to_id,from_infra,to_infra,distance,length,geometry,v_sea_flow,q_sea_flow
maritime4140,maritime3622,maritime,maritime,667.9850662538306,6.000841357584636,"LINESTRING (122.8999863 31.29997063, 128.8999939 31.39999962)",221713901.04892322,61011.32312104334
maritime3633,maritime3629,maritime,maritime,200.0994294251825,1.8867944933711642,"LINESTRING (131.6999969 35.29999161, 130.1000061 34.29998016)",10453836.850553859,2463.1505384450775
maritime4106,maritime3629,maritime,maritime,118.85956683227583,1.1401948677652733,"LINESTRING (129.1999969 35, 130.1000061 34.29998016)",217601337.44445717,163327.51909303508
maritime3629,maritime3633,maritime,maritime,200.0994294251825,1.8867944933711642,"LINESTRING (130.1000061 34.29998016, 131.6999969 35.29999161)",25881528.708795436,31141.403893283325
maritime3687,maritime3689,maritime,maritime,88.25708128562738,0.8321765222291625,"LINESTRING (132.6000061 34.20000076, 131.8999939 33.75)",297386195.01043904,42400.76394004927
maritime3692,maritime3689,maritime,maritime,137.36460636570834,1.439609415113661,"LINESTRING (132.3999939 32.40000916, 131.8999939 33.75)",1038134258.2454829,358964.55775822955
maritime3629,maritime4106,maritime,maritime,118.85956683227583,1.1401948677652733,"LINESTRING (130.1000061 34.29998016, 129.1999969 35)",11838550.810782071,5410.214846405701
maritime3637,maritime4106,maritime,maritime,1259.1068189077587,11.943643038875173,"LINESTRING (139.3999939 41.20000076, 134.0843353 38.21057892, 129.1999969 35)",3713228.744526086,396.6112051003581
maritime4102,maritime4106,maritime,maritime,154.52813268532395,1.6124534499428966,"LINESTRING (129.9999847 36.40000916, 129.1999969 35)",26632006.57758464,34184.62520170725
maritime4110,maritime4106,maritime,maritime,192.53768362714192,1.7888390157537388,"LINESTRING (127.6000137 34.20000076, 129.1999969 35)",26663619799.89175,51902506.06640794
maritime3633,maritime11845,maritime,maritime,1234.1275988275945,11.682982766110316,"LINESTRING (131.6999969 35.29999161, 138.3999939 38.75, 135.1278715200774 36.2024504088319)",23525934.689766057,31048.34396177117
maritime3637,maritime3660,maritime,maritime,214.0258898151267,1.9780059702011212,"LINESTRING (139.3999939 41.20000076, 141.25 41.89999008)",86334026.61799398,36919.18167714516
maritime3645,maritime4102,maritime,maritime,1353.2282237304732,13.419997741672207,"LINESTRING (140.1999969 45.09999084, 134.7665863 40.86328125, 129.9999847 36.40000916)",7980233.542906973,9803.97868096382
maritime3703,maritime4102,maritime,maritime,154.00849207979164,1.6552565670479131,"LINESTRING (129.3000336 37.89999008, 129.9999847 36.40000916)",12095267.827975689,20735.693903823285
maritime4106,maritime4102,maritime,maritime,154.52813268532395,1.6124534499428966,"LINESTRING (129.1999969 35, 129.9999847 36.40000916)",740564795.3799934,2342271.1516473745
maritime3660,maritime3657,maritime,maritime,228.20530121860122,2.050003100031974,"LINESTRING (141.25 41.89999008, 143.3000031 41.90000153)",39464578.15072934,22432.411584917885
maritime3674,maritime11888,maritime,maritime,322.1144770655354,2.9248692293474043,"LINESTRING (139.8999939 34.79999924, 139.3000031 35, 137.0714172048503 34.462780881239084)",6099626201.801059,709801.5768250836
maritime3678,maritime3681,maritime,maritime,495.96992653846297,4.569468318781105,"LINESTRING (139.3000031 35, 135.1000061 33.19998169)",586346328.1914786,174782.81966854908
maritime3685,maritime3681,maritime,maritime,138.16036507522267,1.5000190700000005,"LINESTRING (135.1000061 34.70000076, 135.1000061 33.19998169)",16568118121.708588,2614099.5925870934
maritime3692,maritime3681,maritime,maritime,309.694548661643,2.8160294616540247,"LINESTRING (132.3999939 32.40000916, 135.1000061 33.19998169)",5685270441.800188,2689534.6331174276
maritime3681,maritime3685,maritime,maritime,138.16036507522267,1.5000190700000005,"LINESTRING (135.1000061 33.19998169, 135.1000061 34.70000076)",4381893132.301621,2068211.293889813
maritime3681,maritime3692,maritime,maritime,309.694548661643,2.8160294616540247,"LINESTRING (135.1000061 33.19998169, 132.3999939 32.40000916)",17154464449.900066,2788882.4122556425
maritime3689,maritime3692,maritime,maritime,137.36460636570834,1.439609415113661,"LINESTRING (131.8999939 33.75, 132.3999939 32.40000916)",4259874143.257519,372178.81952269515
maritime3695,maritime3692,maritime,maritime,212.97362666370196,2.0518412122651455,"LINESTRING (130.8999939 30.99999046, 132.3999939 32.40000916)",6723404700.045671,3048499.1908756574
maritime3689,maritime3687,maritime,maritime,88.25708128562738,0.8321765222291625,"LINESTRING (131.8999939 33.75, 132.6000061 34.20000076)",947450134.9972388,313888.4942293561
maritime3979,maritime74,maritime,maritime,228.4000512334305,2.0670023575217145,"LINESTRING (-66.75 10.99999046, -68.5 12.09998989)",87241.46605539131,12.277745552019198
maritime4012,maritime4084,maritime,maritime,275.6011351468751,2.5079868261440637,"LINESTRING (-109.6999969 22.49999046, -107.4000015 23.5)",68242.82797352987,62.25354840090728
maritime4058,maritime4060,maritime,maritime,208.38907707084263,1.8788307958153119,"LINESTRING (-84.90000153 9.199990273, -86.59999847 10)",18531704.096823335,44235.076290940655
maritime4062,maritime4060,maritime,maritime,121.68174148781422,1.118035181924577,"LINESTRING (-86.80000305 11.10000038, -86.59999847 10)",195787788.71481854,93521.58394498438
maritime4089,maritime150,maritime,maritime,199.25137953196986,1.8384674726804324,"LINESTRING (-77.69999695 -12.00002003, -77 -13.7000103)",83252773.22110331,163202.23309158417
maritime4172,maritime150,maritime,maritime,613.5994625628919,5.60803253967106,"LINESTRING (-72.69999695 -17.30001068, -77 -13.7000103)",9144397.78629264,17079.681544980485
maritime4093,maritime4095,maritime,maritime,258.48456986266086,2.342017730953935,"LINESTRING (-81.90000153 -5.250010014, -81.25 -3)",16811037.96524684,65516.96378228658
maritime4097,maritime4095,maritime,maritime,240.0033717184573,2.1708301303808417,"LINESTRING (-81.80000305 -0.8999999762, -81.25 -3)",182162907.25612155,315676.33799952426
maritime4114,maritime4119,maritime,maritime,145.63300024589012,1.6031008204442367,"LINESTRING (125.5999908 34.40000916, 125.5 35.99998856)",6927985693.1752825,10315317.837956093
maritime4121,maritime4119,maritime,maritime,124.71073302295432,1.4000015200000036,"LINESTRING (125.5 37.39999008, 125.5 35.99998856)",2286327347.823846,2335149.2571118125
maritime4127,maritime4129,maritime,maritime,193.7315800906136,2.000028996122419,"LINESTRING (121.9999771 38.70000076, 123.2000122 37.09999084)",155432751.8159341,172329.95199600447
maritime4132,maritime4129,maritime,maritime,267.3231180129326,2.5059783048200472,"LINESTRING (121.0000229 35.90000153, 123.2000122 37.09999084)",868593977.0449518,1585070.3049355785
maritime4121,maritime314,maritime,maritime,165.9879114765554,1.543516138386732,"LINESTRING (125.5 37.39999008, 124.1000214 38.04999161)",3301154322.980999,3253610.189910073
maritime4125,maritime314,maritime,maritime,119.16489344070285,1.3647188946823856,"LINESTRING (124.3000031 39.39997864, 124.1000214 38.04999161)",463991075.4275281,1728413.9893848072
maritime4125,maritime12337,maritime,maritime,594.9043372624149,5.386322648601246,"LINESTRING (124.3000031 39.39997864, 121.9999771 38.70000076, 119.02100709132361 38.5625104628464)",3301147751.2507167,3253607.0054622083
maritime4129,maritime4127,maritime,maritime,193.7315800906136,2.000028996122419,"LINESTRING (123.2000122 37.09999084, 121.9999771 38.70000076)",646078866.1115665,1115840.3089795916
maritime4129,maritime4132,maritime,maritime,267.3231180129326,2.5059783048200472,"LINESTRING (123.2000122 37.09999084, 121.0000229 35.90000153)",181312803.55724725,191343.40540229372
maritime4140,maritime4132,maritime,maritime,474.9780614318177,4.976961442717263,"LINESTRING (122.8999863 31.29997063, 121.0000229 35.90000153)",1834817807.5557044,2956568.115247416
maritime4166,maritime4170,maritime,maritime,137.47371668478982,1.3152847175363316,"LINESTRING (-70.80001068 -20.20000076, -71 -18.90000916)",3.917820046022774,0.000204556841395
maritime4172,maritime4170,maritime,maritime,253.30486093019164,2.334520243221637,"LINESTRING (-72.69999695 -17.30001068, -71 -18.90000916)",83252773.22110331,163202.23309158417
maritime4189,maritime4187,maritime,maritime,485.7536980627882,4.459820448089815,"LINESTRING (-36.20000076 -13.00000954, -34.70000076 -8.800009727)",788718877.2351925,1376516.2431950022
maritime4216,maritime4187,maritime,maritime,402.28342635360195,3.6622984048420215,"LINESTRING (-33.79999924 -5.250020027, -34.70000076 -8.800009727)",59463413.05493128,67569.38861422031
maritime4238,maritime4212,maritime,maritime,481.94380131573286,4.332437588991113,"LINESTRING (-48 -0.000009999999747, -43.90000153 -1.400020003)",232568708.04060018,493811.38737141615
maritime4243,maritime4245,maritime,maritime,110.24442003305167,1.3038404740223986,"LINESTRING (2.5 41.29998016, 2.399990082 39.99998093)",15791860.689460943,113481.97683916317
maritime4249,maritime4247,maritime,maritime,99.86119770675522,1.0307821129838952,"LINESTRING (0.75 38.90000153, 0.09999000281 39.70000076)",9342936247.262072,10062768.443095194
maritime4272,maritime673,maritime,maritime,112.50765779120468,1.019811627808951,"LINESTRING (6 42.79999924, 4.999989986 42.99998856)",13908698549.834309,3203435.052151413
maritime4249,maritime4253,maritime,maritime,103.31178305676502,1.0259277637307707,"LINESTRING (0.75 38.90000153, 0 38.19998169)",1138480169.9170763,3408541.756123805
maritime4255,maritime4253,maritime,maritime,90.74242777184199,0.9219427284311076,"LINESTRING (-0.5999900103 37.49998856, 0 38.19998169)",601122158.5616323,687435.4434190921
maritime4253,maritime4255,maritime,maritime,90.74242777184199,0.9219427284311076,"LINESTRING (0 38.19998169, -0.5999900103 37.49998856)",1138478450.557683,3408537.1072926973
maritime4266,maritime34,maritime,maritime,167.37650258693913,1.780468597269355,"LINESTRING (9.999990463 43.59999847, 11.10000992 42.19998932)",20628174779.96854,9639342.58604572
maritime4301,maritime34,maritime,maritime,115.76465623649304,1.1401680613396374,"LINESTRING (12 41.49998856, 11.10000992 42.19998932)",31569837470.573666,12273370.328365387
maritime4279,maritime632,maritime,maritime,88.51829640802721,0.9219453400915812,"LINESTRING (17.29999924 41.40000153, 16.70000076 42.09999084)",5474031306.919442,5845370.063998325
maritime4325,maritime632,maritime,maritime,107.29708043378453,1.1401531741539557,"LINESTRING (16.00000954 42.99996948, 16.70000076 42.09999084)",8922850726.179348,3008639.3649543137
maritime4287,maritime4286,maritime,maritime,137.30694043780497,1.4212536691886912,"LINESTRING (18 39.29999924, 17.10000992 40.39999008)",214821487.37482432,140546.59270918233
maritime4290,maritime4293,maritime,maritime,49.83796792991215,0.5366660415200772,"LINESTRING (15.89999962 37.69998932, 15.65999985 38.18000031)",64634520822.59126,32773120.03409199
maritime4295,maritime4293,maritime,maritime,61.21370168084289,0.6723085547583044,"LINESTRING (15.39999962 38.79999924, 15.65999985 38.18000031)",22045308027.985058,10200390.550316487
maritime4361,maritime4363,maritime,maritime,150.29746481495212,1.3756829751079591,"LINESTRING (25.20000076 35.49998856, 23.89999962 35.94998932)",88076143.39472392,142631.44101977203
maritime4342,maritime4340,maritime,maritime,142.30350650403844,1.5652663493555765,"LINESTRING (25.5 39.39997864, 24.79999924 40.79999924)",2946758.382470183,8043.600821888485
maritime4342,maritime342,maritime,maritime,308.23341881707944,2.8160293308335143,"LINESTRING (25.5 39.39997864, 22.79999924 40.19998932)",41455831.1011326,61624.45071752193
maritime4355,maritime4361,maritime,maritime,231.38876744938239,2.118968560973294,"LINESTRING (27.20000076 36.20000839, 25.20000076 35.49998856)",89488199.9801866,143178.31296676956
maritime4372,maritime488,maritime,maritime,486.29461936414674,4.438459696794907,"LINESTRING (-55 44.99998093, -59.29999161 46.0999794)",111682000.28298765,188736.52959760817
maritime4447,maritime488,maritime,maritime,160.58182984735964,1.8795003376126482,"LINESTRING (-60.20000076 47.74998093, -59.29999161 46.0999794)",12915843.257470425,12489.849154663505
maritime4427,maritime4443,maritime,maritime,690.3181911643778,6.5,"LINESTRING (-54 52.49998093, -60 49.99998093)",61307630.43446576,134729.5809557216
maritime4443,maritime12655,maritime,maritime,1261.731708064492,11.810271857637606,"LINESTRING (-60 49.99998093, -66.00000763 49.99998093, -68.70594018922432 48.78627056559933, -70.54185308452308 47.21643200295256, -70.91435715023587 47.003572536830966)",61307630.43446576,134729.5809557216
maritime4447,maritime12659,maritime,maritime,2658.0432872871806,25.209768062494014,"LINESTRING (-60.20000076 47.74998093, -66.00000763 49.99998093, -68.30116275342252 48.70586299434778, -68.60305615636979 48.714449306020775, -70.86164455699091 46.84030148422877, -72.54357208936835 46.16753047127779, -73.57675614497164 45.49475945832682, -77.17489904452034 43.76123050201177, -79.34333926162124 42.78193492009524, -82.18198304872634 41.683547787805296, -82.79532378758537 41.89932858883477)",58661199.4348055,42570.134087013714
maritime4494,maritime5837,maritime,maritime,23.243409920152015,0.23321580146890497,"LINESTRING (-123.167923 48.93299103, -123.2940903 48.88840103, -123.308197 48.85649109, -123.3420029 48.86111832, -123.3415909 48.83073044)",3817954.5742918495,4904.387586294971
maritime4530,maritime6008,maritime,maritime,2.226247796811492,0.020576577071242802,"LINESTRING (-97.0582962 27.84453011, -97.04044342 27.83429909)",16206024.566485113,12899.97395996566
maritime4566,maritime4565,maritime,maritime,3.256160393396237,0.029840883716903407,"LINESTRING (-74.14750671 40.64041901, -74.15873718 40.64627838, -74.17591095 40.64628983)",52991862639.0764,15519565.689114904
maritime4593,maritime4722,maritime,maritime,68.02218736985522,0.6270457034849287,"LINESTRING (-79.22065735 32.24386978, -79.78999329 31.98110962)",1327934497.4399338,1536989.1974800357
maritime4598,maritime6100,maritime,maritime,301.1681064104856,2.7625315218790916,"LINESTRING (-81.82496643 24.21865082, -84.26119995 25.52108955)",2198865079.182069,2295382.3276366345
maritime4601,maritime5020,maritime,maritime,24.815469201487158,0.22832930339529198,"LINESTRING (-71.47377014 41.07263184, -71.68937683 40.99747849)",875308080.0813521,2328353.359416507
maritime4604,maritime4630,maritime,maritime,45.06865240969865,0.42131793264667416,"LINESTRING (-75.108078 35.2318306, -75.47796631 35.03010941)",1048639006.0428549,2292692.5843673013
maritime4630,maritime4866,maritime,maritime,39.393935161957636,0.3790314540776028,"LINESTRING (-75.47796631 35.03010941, -75.77448273 34.79401016)",1048639006.0428549,2292692.5843673013
maritime4634,maritime4604,maritime,maritime,52.807847891923956,0.583622672071491,"LINESTRING (-75.07373047 35.81444168, -75.108078 35.2318306)",1048639006.0428549,2292692.5843673013
maritime4789,maritime4783,maritime,maritime,28.98735778667322,0.33797474519252846,"LINESTRING (-73.77094269 39.75896835, -73.75208282 39.42152023)",875308080.0813521,2328353.359416507
maritime4640,maritime5886,maritime,maritime,2.7195626896413283,0.02739471086569206,"LINESTRING (-79.89041138 26.79286003, -79.88633728 26.76576996)",3060914780.6126304,3801692.2622247664
maritime5886,maritime5890,maritime,maritime,1.8952636392205657,0.019138345176835277,"LINESTRING (-79.88633728 26.76576996, -79.88719177 26.7466507)",3060914780.6126304,3801692.2622247664
maritime4643,maritime4648,maritime,maritime,18.869232625506925,0.18903317549243026,"LINESTRING (-79.93862915 25.98045921, -79.95445251 25.79208946)",3001298732.559038,3636304.020004441
maritime4658,maritime4648,maritime,maritime,14.425662741432399,0.1300800114449969,"LINESTRING (-80.08200073 25.76655006, -79.95445251 25.79208946)",9609549994.316853,10517049.670407804
maritime5892,maritime4643,maritime,maritime,9.87062932709909,0.09908471210779857,"LINESTRING (-79.93701172 26.07953072, -79.93862915 25.98045921)",3001298732.559038,3636304.020004441
maritime4648,maritime5879,maritime,maritime,3.1321360554614133,0.03135730463477052,"LINESTRING (-79.95445251 25.79208946, -79.95667267 25.76081085)",3001298732.559038,3636304.020004441
maritime4678,maritime4677,maritime,maritime,7.013327084608682,0.06705077753255562,"LINESTRING (-66.63686371 44.35271072, -66.69532776 44.31988144)",12410.611660539213,8.643745545652038
maritime4700,maritime4702,maritime,maritime,43.88618988078205,0.45884319979684746,"LINESTRING (-76.06439972 34.62997818, -76.26399231 34.21681976)",1048639006.0428549,2292692.5843673013
maritime4683,maritime4792,maritime,maritime,60.29966787326118,0.599817301551321,"LINESTRING (-73.33448792 40.43132019, -73.78304291 40.03310013)",875308080.0813521,2328353.359416507
maritime4687,maritime4686,maritime,maritime,27.24082899985009,0.2447106976753196,"LINESTRING (-74.76481628 38.78839111, -75.00952148 38.79003143)",875308080.0813521,2328353.359416507
maritime4845,maritime4686,maritime,maritime,7.558165562783346,0.0776000947730094,"LINESTRING (-75.05896759 38.84983826, -75.00952148 38.79003143)",314710668.00799847,134581.2753866421
maritime4689,maritime4687,maritime,maritime,21.213292189291522,0.19056411083218505,"LINESTRING (-74.5742569 38.78704834, -74.76481628 38.78839111)",875308080.0813521,2328353.359416507
maritime4693,maritime4678,maritime,maritime,8.191800496243362,0.07734324901533518,"LINESTRING (-66.56741333 44.38674927, -66.63686371 44.35271072)",12410.611660539213,8.643745545652038
maritime4694,maritime4693,maritime,maritime,5.293247708781699,0.05132570396885089,"LINESTRING (-66.52414703 44.41436005, -66.56741333 44.38674927)",12410.611660539213,8.643745545652038
maritime4696,maritime4694,maritime,maritime,6.035746531501006,0.05707714844485667,"LINESTRING (-66.47306824 44.43983078, -66.52414703 44.41436005)",12410.611660539213,8.643745545652038
maritime4697,maritime4696,maritime,maritime,4.859248837536873,0.046281249456998755,"LINESTRING (-66.43232727 44.46178818, -66.47306824 44.43983078)",12410.611660539213,8.643745545652038
maritime4702,maritime4594,maritime,maritime,206.671947846627,1.9506987422771582,"LINESTRING (-76.26399231 34.21681976, -77.89290619 33.14356995)",992950568.2443222,2255707.9055157127
maritime4703,maritime4594,maritime,maritime,66.44835464431387,0.7099543003017086,"LINESTRING (-78.04979706 33.83597183, -77.89290619 33.14356995)",206211361.3737573,59807.73979535378
maritime4706,maritime4697,maritime,maritime,5.234164919920003,0.06056267148048279,"LINESTRING (-66.40583801 44.51625061, -66.43232727 44.46178818)",12410.611660539213,8.643745545652038
maritime4707,maritime4706,maritime,maritime,7.016878903184201,0.0821669208505649,"LINESTRING (-66.37254333 44.59136963, -66.40583801 44.51625061)",12410.611660539213,8.643745545652038
maritime4708,maritime4707,maritime,maritime,4.471583520522293,0.050240332574702375,"LINESTRING (-66.34649658 44.63433075, -66.37254333 44.59136963)",12410.611660539213,8.643745545652038
maritime4709,maritime4708,maritime,maritime,2.847567708924484,0.03523771548802627,"LINESTRING (-66.3392334 44.6688118, -66.34649658 44.63433075)",12410.611660539213,8.643745545652038
maritime4711,maritime4946,maritime,maritime,3.2920422117828747,0.03898529530260072,"LINESTRING (-66.26248169 44.82999039, -66.27734375 44.79394913)",12410.611660539213,8.643745545652038
maritime4713,maritime4709,maritime,maritime,4.533516489919304,0.05243530550537865,"LINESTRING (-66.31590271 44.71577072, -66.3392334 44.6688118)",12410.611660539213,8.643745545652038
maritime4719,maritime4718,maritime,maritime,95.76640471166601,0.884498283330801,"LINESTRING (-80.82380676 32.03355026, -80.64520264 32.02478027, -80.02915955 31.68058014)",7181658197.810619,4987913.7312907465
maritime4720,maritime4718,maritime,maritime,14.953885599683163,0.14431657846408275,"LINESTRING (-79.92463684 31.78009033, -80.02915955 31.68058014)",1327934497.4399338,1536989.1974800357
maritime4722,maritime4720,maritime,maritime,24.15730270280974,0.24194553211148379,"LINESTRING (-79.78999329 31.98110962, -79.92463684 31.78009033)",1327934497.4399338,1536989.1974800357
maritime4746,maritime4593,maritime,maritime,65.33282251523322,0.6293759463095314,"LINESTRING (-79.68882751 32.66450119, -79.22065735 32.24386978)",1327934497.4399338,1536989.1974800357
maritime4734,maritime4746,maritime,maritime,18.776734072826244,0.17349643328274003,"LINESTRING (-79.84542847 32.73918152, -79.68882751 32.66450119)",1327934497.4399338,1536989.1974800357
maritime4752,maritime4703,maritime,maritime,8.959637448868998,0.0887905944600797,"LINESTRING (-78.01672363 33.9016304, -78.00803375 33.89250946, -78.00562286 33.88703918, -78.00810242 33.87239838, -78.04979706 33.83597183)",206211361.3737573,59807.73979535378
maritime4779,maritime4843,maritime,maritime,9.719983658117325,0.10466752085355127,"LINESTRING (-69.70091248 41.84801102, -69.64198303 41.76150894)",12092793.242109723,1290.8595883335897
maritime4780,maritime4864,maritime,maritime,25.542304630507566,0.23326647098234538,"LINESTRING (-70.11831665 42.19472122, -69.89359283 42.13217163)",12092793.242109723,1290.8595883335897
maritime4781,maritime4689,maritime,maritime,28.49327935819955,0.2675894787953462,"LINESTRING (-74.33719635 38.91117096, -74.5742569 38.78704834)",875308080.0813521,2328353.359416507
maritime4783,maritime4781,maritime,maritime,78.59603087960105,0.7764111155686747,"LINESTRING (-73.75208282 39.42152023, -74.33719635 38.91117096)",875308080.0813521,2328353.359416507
maritime4792,maritime4789,maritime,maritime,23.42295986306604,0.2743987028577498,"LINESTRING (-73.78304291 40.03310013, -73.77094269 39.75896835)",875308080.0813521,2328353.359416507
maritime8057,maritime4803,maritime,maritime,28.13805672918188,0.25472306111249243,"LINESTRING (-76.25785065 37.01065063, -76.00852966 36.95846939)",1969813271.8944821,908102.3097997027
maritime4843,maritime4838,maritime,maritime,8.689995639281653,0.09406787577541091,"LINESTRING (-69.64198303 41.76150894, -69.59059143 41.68272018)",12092793.242109723,1290.8595883335897
maritime4864,maritime4779,maritime,maritime,31.812753270713998,0.3433263309909339,"LINESTRING (-69.89359283 42.13217163, -69.70091248 41.84801102)",12092793.242109723,1290.8595883335897
maritime4866,maritime4700,maritime,maritime,35.57824532534259,0.3331041151852923,"LINESTRING (-75.77448273 34.79401016, -76.06439972 34.62997818)",1048639006.0428549,2292692.5843673013
maritime4881,maritime4880,maritime,maritime,11.911008491963564,0.10865822171311687,"LINESTRING (-70.56263733 42.31843948, -70.45767212 42.29035187)",12092793.242109723,1290.8595883335897
maritime4872,maritime4780,maritime,maritime,8.332712171504562,0.07600018284520832,"LINESTRING (-70.1917572 42.21427917, -70.11831665 42.19472122)",12092793.242109723,1290.8595883335897
maritime4876,maritime4874,maritime,maritime,7.618353245166298,0.06949238012828683,"LINESTRING (-70.32804871 42.25487137, -70.26091003 42.23693848)",12092793.242109723,1290.8595883335897
maritime4874,maritime4872,maritime,maritime,7.921136710746584,0.07277058627416767,"LINESTRING (-70.26091003 42.23693848, -70.1917572 42.21427917)",12092793.242109723,1290.8595883335897
maritime4878,maritime4876,maritime,maritime,7.425294633847183,0.06775091371665448,"LINESTRING (-70.39346313 42.27251053, -70.32804871 42.25487137)",12092793.242109723,1290.8595883335897
maritime4880,maritime4878,maritime,maritime,7.296995794204527,0.06664163720839622,"LINESTRING (-70.45767212 42.29035187, -70.39346313 42.27251053)",12092793.242109723,1290.8595883335897
maritime4883,maritime4881,maritime,maritime,14.75186240296188,0.13469715855625128,"LINESTRING (-70.69248962 42.35424042, -70.56263733 42.31843948)",12092793.242109723,1290.8595883335897
maritime4977,maritime4601,maritime,maritime,9.624393309972032,0.08899083482895224,"LINESTRING (-71.39074707 41.10467148, -71.47377014 41.07263184)",875308080.0813521,2328353.359416507
maritime4897,maritime5145,maritime,maritime,16.09561047143783,0.1446106934081839,"LINESTRING (-71.47709656 41.31031036, -71.62165833 41.30654907)",60003607.33929577,73324.01806670836
maritime4942,maritime4713,maritime,maritime,4.422593114110787,0.05167386379617281,"LINESTRING (-66.29429626 44.76271057, -66.31590271 44.71577072)",12410.611660539213,8.643745545652038
maritime4946,maritime4942,maritime,maritime,3.1070396511111658,0.03554202056965057,"LINESTRING (-66.27734375 44.79394913, -66.29429626 44.76271057)",12410.611660539213,8.643745545652038
maritime4972,maritime4883,maritime,maritime,10.305812729207966,0.09404485683060716,"LINESTRING (-70.78327942 42.37876892, -70.69248962 42.35424042)",12092793.242109723,1290.8595883335897
maritime4986,maritime4977,maritime,maritime,26.881530774750058,0.3175699299182568,"LINESTRING (-71.33355713 41.41704941, -71.39074707 41.10467148)",875308080.0813521,2328353.359416507
maritime5020,maritime5022,maritime,maritime,84.68376362071565,0.779300446880459,"LINESTRING (-71.68937683 40.99747849, -72.42468262 40.73934174)",875308080.0813521,2328353.359416507
maritime5022,maritime4683,maritime,maritime,104.56638106653314,0.9605326434705361,"LINESTRING (-72.42468262 40.73934174, -73.33448792 40.43132019)",875308080.0813521,2328353.359416507
maritime5031,maritime5044,maritime,maritime,9.409839876109848,0.09131865100641064,"LINESTRING (-77.94782257 33.97414017, -77.94801331 33.9716301, -77.95651245 33.95560837, -77.99442291 33.92536163, -78.01360321 33.91424942)",206211361.3737573,59807.73979535378
maritime5033,maritime5041,maritime,maritime,2.703124981131591,0.029042470376862223,"LINESTRING (-77.93974304 34.02222061, -77.93945312 34.0110817, -77.94447327 33.9939003)",206211361.3737573,59807.73979535378
maritime5039,maritime5033,maritime,maritime,0.2311912272262884,0.0025114728049091687,"LINESTRING (-77.93982697 34.02473068, -77.93974304 34.02222061)",206211361.3737573,59807.73979535378
maritime5041,maritime5031,maritime,maritime,1.8634427634627582,0.020089673751888165,"LINESTRING (-77.94447327 33.9939003, -77.94624329 33.98736954, -77.94782257 33.97414017)",206211361.3737573,59807.73979535378
maritime5044,maritime4752,maritime,maritime,1.781990616962926,0.017681749800126174,"LINESTRING (-78.01360321 33.91424942, -78.02017212 33.91049957, -78.01912689 33.90351105, -78.01672363 33.9016304)",206211361.3737573,59807.73979535378
maritime7864,maritime7866,maritime,maritime,0.8479782798549428,0.007752247110731899,"LINESTRING (-81.04509735 32.08065033, -81.03782654 32.08333969)",7181658197.810619,4987913.7312907465
maritime6897,maritime6921,maritime,maritime,23.11539254530377,0.21726228318212987,"LINESTRING (-89.52848816 29.36247063, -89.50914001 29.35643959, -89.48483276 29.34259033, -89.47039795 29.34626007, -89.45414734 29.36454964, -89.4329834 29.36047935, -89.40535736 29.34428978, -89.35578156 29.2865696)",350643472.3790201,772902.7031563518
maritime5065,maritime6476,maritime,maritime,0.521824643434309,0.0053016204374948285,"LINESTRING (-94.98233032 29.68350983, -94.9804306 29.67856026)",303295087.28915316,22563.32658578653
maritime6669,maritime8055,maritime,maritime,1.7142471062831133,0.01937932684321527,"LINESTRING (-74.06313324 40.64654922, -74.05605316 40.62850952)",12109384381.140173,16685583.94190878
maritime5075,maritime6481,maritime,maritime,0.5123810946111181,0.005198487895723201,"LINESTRING (-94.95543671 29.61425972, -94.95353699 29.60942078)",303295087.28915316,22563.32658578653
maritime5144,maritime6778,maritime,maritime,2.6545815905536805,0.024186130875669065,"LINESTRING (-72.197258 41.25144958, -72.22065735 41.24533081)",60003607.33929577,73324.01806670836
maritime5145,maritime5852,maritime,maritime,25.325748652781503,0.22762647200410593,"LINESTRING (-71.62165833 41.30654907, -71.84900665 41.29529953)",60003607.33929577,73324.01806670836
maritime5161,maritime6412,maritime,maritime,1.0517266380207155,0.00977184046207653,"LINESTRING (-95.13672638 29.7292099, -95.12831879 29.73418999)",303295087.28915316,22563.32658578653
maritime5162,maritime5969,maritime,maritime,1.5485054955384365,0.01422559057022407,"LINESTRING (-94.7824707 29.34827995, -94.76957703 29.3422699)",314906700.878457,27757.85916265093
maritime6146,maritime5969,maritime,maritime,1.4888895687010888,0.014850427099334143,"LINESTRING (-94.77670288 29.3292408, -94.76957703 29.3422699)",13033665.888150277,32671.085049161476
maritime5167,maritime6838,maritime,maritime,5.195138932474571,0.04844247794483843,"LINESTRING (-70.95054626 42.33602142, -70.94403076 42.33483887, -70.9278717 42.32416153, -70.90617371 42.31838989)",12092793.242109723,1290.8595883335897
maritime5168,maritime5170,maritime,maritime,1.6929054517404178,0.020093891842549054,"LINESTRING (-71.04679108 42.37953186, -71.04633331 42.36817932, -71.04306793 42.36008072)",12092793.242109723,1290.8595883335897
maritime5169,maritime5167,maritime,maritime,2.9650658144370396,0.026712771600357805,"LINESTRING (-70.97708893 42.33301163, -70.95054626 42.33602142)",12092793.242109723,1290.8595883335897
maritime5170,maritime5171,maritime,maritime,5.618218577611785,0.05337353427040163,"LINESTRING (-71.04306793 42.36008072, -70.99632263 42.33432007)",12092793.242109723,1290.8595883335897
