from_id,to_id,from_infra,to_infra,distance,length,geometry,q_sea_flow,v_sea_flow
maritime5771,maritime5773,maritime,maritime,84.13075548146195,0.7687617903710086,"LINESTRING (-131.5618591 54.63835907, -132.3108978 54.46533966)",1144306.9126444438,1589819620.0717854
maritime13991,maritime7006,maritime,maritime,4.1032788316284945,0.05335381431052588,"LINESTRING (-123.2203903 48.58526993, -123.23452 48.63671875)",78411231.7605298,61216923552.470566
maritime13991,maritime7978,maritime,maritime,2.4900668397447623,0.03262810671752482,"LINESTRING (-123.2424011 48.66838074, -123.23452 48.63671875)",16619931.054911345,24800814421.64355
maritime5209,maritime8078,maritime,maritime,3.6109182464085636,0.03298777974056486,"LINESTRING (-81.52037811 31.12906075, -81.48946381 31.1175499)",1202431.3376805908,10737647153.789587
maritime5795,maritime5792,maritime,maritime,2.824639583414763,0.026564347489541923,"LINESTRING (-73.91429901 40.79119873, -73.93798828 40.77917862)",4320628.081295939,4386606289.730969
maritime5792,maritime5793,maritime,maritime,1.2232549131680046,0.011711406652163693,"LINESTRING (-73.90435791 40.79738998, -73.91429901 40.79119873)",4320628.081295939,4386606289.730969
maritime5796,maritime5803,maritime,maritime,3.242118603569982,0.035638060158926683,"LINESTRING (-73.94980621 40.76623154, -73.9666214 40.73480988)",4320628.081295939,4386606289.730969
maritime5803,maritime5795,maritime,maritime,1.7087009332519862,0.017529699085025566,"LINESTRING (-73.93798828 40.77917862, -73.94980621 40.76623154)",4320628.081295939,4386606289.730969
maritime5801,maritime5796,maritime,maritime,2.076506826728273,0.023191287467224743,"LINESTRING (-73.9666214 40.73480988, -73.96631622 40.72373962, -73.97337341 40.71389008)",4320628.081295939,4386606289.730969
maritime5793,maritime5800,maritime,maritime,3.962343953254796,0.0356195633725699,"LINESTRING (-73.8687973 40.79534149, -73.90435791 40.79738998)",4320628.081295939,4386606289.730969
maritime5805,maritime5801,maritime,maritime,0.6993856145007351,0.007335820758040772,"LINESTRING (-73.97337341 40.71389008, -73.97786713 40.70809174)",4320628.081295939,4386606289.730969
maritime5223,maritime5805,maritime,maritime,3.6620621137790814,0.03458207980398645,"LINESTRING (-73.97786713 40.70809174, -73.99926758 40.70447922, -74.0080719 40.6950798)",4320628.081295939,4386606289.730969
maritime6789,maritime5807,maritime,maritime,5.378579372254978,0.07236758401176487,"LINESTRING (-122.8469009 48.59859085, -122.8387833 48.52667999)",10237.116805366553,15421847.958568651
maritime5807,maritime5808,maritime,maritime,3.470744658502009,0.033045453997853906,"LINESTRING (-122.8765411 48.58398056, -122.8469009 48.59859085)",10237.116805366553,15421847.958568651
maritime6567,maritime5826,maritime,maritime,3.6188587008996,0.040497016359301835,"LINESTRING (-76.3423233 36.93310165, -76.33625031 36.97314072)",26301600.53203507,15881069368.638937
maritime6567,maritime6560,maritime,maritime,2.3583032239179076,0.022041057984374026,"LINESTRING (-76.35585022 36.96305847, -76.33625031 36.97314072)",688987.0915805576,676653487.1776173
maritime5831,maritime5827,maritime,maritime,2.1380335548208103,0.019737627495544058,"LINESTRING (-76.33368683 36.86817932, -76.32422638 36.8634491, -76.31546021 36.86079025)",39079024.76238539,34171277476.33508
maritime5836,maritime5827,maritime,maritime,1.0108990126310833,0.011354795805062361,"LINESTRING (-76.33368683 36.86817932, -76.33454895 36.87950134)",26301600.53203507,15881069368.638937
maritime5826,maritime5833,maritime,maritime,1.1233651480258993,0.012569566117035292,"LINESTRING (-76.34417725 36.92066956, -76.3423233 36.93310165)",26301600.53203507,15881069368.638937
maritime5833,maritime5836,maritime,maritime,3.8117070431189153,0.04227914969413055,"LINESTRING (-76.33454895 36.87950134, -76.34417725 36.92066956)",26301600.53203507,15881069368.638937
maritime7979,maritime5837,maritime,maritime,4.4630642602486335,0.06081175647725184,"LINESTRING (-123.3415909 48.83073044, -123.3411407 48.76992035)",13773412.228895178,17544110586.007088
maritime7979,maritime7980,maritime,maritime,7.73160261938468,0.07579838269544674,"LINESTRING (-123.4052887 48.81029892, -123.3411407 48.76992035)",76395.27749155994,104619095.27069186
maritime7473,maritime5839,maritime,maritime,9.74236697928083,0.087526715210406,"LINESTRING (-122.3711319 47.60652924, -122.4586411 47.60828018)",29900938.009016886,49415031587.454025
maritime7473,maritime7470,maritime,maritime,2.7325466340730546,0.03570834701004942,"LINESTRING (-122.452301 47.57313919, -122.4586411 47.60828018)",12045309.567068502,63016993012.35318
maritime7593,maritime7508,maritime,maritime,148.32229293322297,1.5076305121740958,"LINESTRING (-122.9663086 36.63275146, -122.0463867 35.43830872)",47061923.39069595,29387294121.054802
maritime8105,maritime5848,maritime,maritime,29.818042327328374,0.2738435083424727,"LINESTRING (-65.49742126 18.36227989, -65.70951843 18.18906021)",25953.477050046582,141439148.84862414
maritime6775,maritime6774,maritime,maritime,2.8580536701035046,0.025768433850240545,"LINESTRING (-72.82010651 41.12007141, -72.84565735 41.11672974)",3043186.451994825,3729696800.445319
maritime6205,maritime7908,maritime,maritime,5.870916590710707,0.07292556494508137,"LINESTRING (-122.5803986 48.56951904, -122.5686264 48.54076004, -122.5642395 48.53728104, -122.553299 48.50271988)",15816013.20786253,9019661303.835775
maritime6772,maritime5851,maritime,maritime,7.282373020403517,0.06575064601225535,"LINESTRING (-72.01083374 41.2857399, -72.07582092 41.27574921)",3031531.3011656576,3724279869.0257683
maritime5854,maritime5852,maritime,maritime,7.343524024582928,0.06621850162800733,"LINESTRING (-71.84900665 41.29529953, -71.91464996 41.30400848)",3031531.3011656576,3724279869.0257683
maritime5851,maritime5853,maritime,maritime,4.460209310453454,0.04027011711945517,"LINESTRING (-71.97103119 41.29185867, -72.01083374 41.2857399)",3031531.3011656576,3724279869.0257683
maritime5853,maritime5854,maritime,maritime,6.35790980338173,0.05767547987965828,"LINESTRING (-71.91464996 41.30400848, -71.97103119 41.29185867)",3031531.3011656576,3724279869.0257683
maritime5859,maritime5855,maritime,maritime,50.62064061846742,0.5079815285847357,"LINESTRING (-80.42494202 28.38357925, -80.24185181 27.90974045)",9191861.399168864,18618423317.187603
maritime5868,maritime5857,maritime,maritime,73.0339599207049,0.724647724729548,"LINESTRING (-80.79483032 29.07909966, -80.44019318 28.44716072)",6625985.04606431,16951931953.65559
maritime5857,maritime5861,maritime,maritime,88.18654417724971,0.8948227497440948,"LINESTRING (-81.11372375 29.91517067, -80.79483032 29.07909966)",6625985.04606431,16951931953.65559
maritime4628,maritime7991,maritime,maritime,14.791040929516472,0.13546780965267827,"LINESTRING (-81.46630859 30.38793945, -81.45986938 30.38367081, -81.45205688 30.38080978, -81.44210815 30.38306046, -81.42939758 30.39974976, -81.42059326 30.40331078, -81.34224701 30.39538002)",13116048.563369412,113099630091.1224
maritime5883,maritime5899,maritime,maritime,4.343542304994904,0.04358492966529232,"LINESTRING (-79.95989227 27.20970917, -79.94785309 27.16781998)",9191861.399168864,18618423317.187603
maritime5899,maritime5866,maritime,maritime,27.622838140385973,0.27649865513317023,"LINESTRING (-80.04881287 27.47151947, -79.95989227 27.20970917)",9191861.399168864,18618423317.187603
maritime5873,maritime5869,maritime,maritime,76.0615497508682,0.7538867671378452,"LINESTRING (-81.71286011 25.76934052, -81.52068329 25.0403595)",5170234.337379738,4535149187.29701
maritime5873,maritime5872,maritime,maritime,58.93450067683631,0.5516917868286013,"LINESTRING (-81.10623169 24.7251091, -81.12468719 24.72623062, -81.17622375 24.70812035, -81.52068329 25.0403595)",3407190.1890218947,2654901559.048571
maritime6009,maritime6006,maritime,maritime,281.666831159084,2.583638106291379,"LINESTRING (-85.77438354 29.8380909, -85.49907684 29.49880028, -83.43184662 28.92009926)",68985.69267203106,33398157.69383993
maritime5889,maritime5873,maritime,maritime,65.77520467547404,0.6297579090836057,"LINESTRING (-81.52068329 25.0403595, -81.82012939 24.76164055, -81.82038879 24.54096985)",58491.760050350415,50081412.63154756
maritime5889,maritime5874,maritime,maritime,8.179109802821952,0.0801318809807298,"LINESTRING (-81.79997253 24.46571922, -81.80438232 24.5159893, -81.82038879 24.54096985)",108797877.59296943,95799220577.80466
maritime5874,maritime5875,maritime,maritime,78.36213271744596,0.7074306472174732,"LINESTRING (-81.11221313 24.6270504, -81.48674011 24.5199604, -81.79997253 24.46571922)",108797877.59296943,95799220577.80466
maritime5872,maritime5875,maritime,maritime,16.66633123312668,0.15633755649819875,"LINESTRING (-81.11221313 24.6270504, -81.15994263 24.67180061, -81.1606369 24.70454025, -81.10623169 24.7251091)",3407190.1890218947,2654901559.048571
maritime5878,maritime5879,maritime,maritime,26.243739106882153,0.2546929075620391,"LINESTRING (-79.95667267 25.76081085, -80.08718872 25.54210091)",111231582.47106491,97869473918.57812
maritime4658,maritime5879,maritime,maritime,13.963216624460056,0.1254594004241531,"LINESTRING (-79.95667267 25.76081085, -80.08200073 25.76655006)",12864374.107402481,12717272287.142015
maritime4658,maritime5888,maritime,maritime,11.919805561160821,0.10844708073343781,"LINESTRING (-80.18325043 25.78359985, -80.11489868 25.75572968, -80.08200073 25.76655006)",43890816.495571345,41281332014.928604
maritime5938,maritime5880,maritime,maritime,11.687663266645316,0.11375868307694549,"LINESTRING (-82.68440247 27.21047974, -82.62111664 27.11594963)",5171392.957312459,4535603657.009022
maritime5940,maritime5893,maritime,maritime,26.920572239933414,0.24199192591334362,"LINESTRING (-82.76116943 27.60514069, -83.00243378 27.58638954)",12618637.849205937,6651523567.887218
maritime4644,maritime5887,maritime,maritime,4.734049690314199,0.042801615932595925,"LINESTRING (-80.11798859 26.09332085, -80.08764648 26.09342003, -80.07662964 26.08760071)",26195169.394883595,22108123709.939014
maritime4644,maritime5892,maritime,maritime,15.562953157653345,0.13985095038548817,"LINESTRING (-79.93701172 26.07953072, -80.07662964 26.08760071)",9121958.936722763,13110485382.918808
maritime5923,maritime5890,maritime,maritime,64.62745733996749,0.6503522556767872,"LINESTRING (-79.88719177 26.7466507, -79.88909912 26.64831924, -79.93847656 26.09852982)",93584016.70352948,97959165544.8884
maritime5912,maritime5932,maritime,maritime,2.4678288557610135,0.022302877575730868,"LINESTRING (-82.01377869 26.36220932, -81.99214172 26.35680008)",5170234.337379738,4535149187.29701
maritime5932,maritime5931,maritime,maritime,30.580178687654733,0.28275529934408794,"LINESTRING (-82.25222778 26.49523926, -82.16161346 26.40279007, -82.01377869 26.36220932)",5170234.337379738,4535149187.29701
maritime5914,maritime5912,maritime,maritime,32.34657434277986,0.3228249557960015,"LINESTRING (-81.99214172 26.35680008, -81.91438293 26.04347992)",5170234.337379738,4535149187.29701
maritime5869,maritime5914,maritime,maritime,35.36292913355105,0.3402408817486741,"LINESTRING (-81.91438293 26.04347992, -81.71286011 25.76934052)",5170234.337379738,4535149187.29701
maritime5999,maritime6009,maritime,maritime,73.33265908313042,0.7526537006952303,"LINESTRING (-83.43184662 28.92009926, -83.43802643 28.16747093)",68985.69267203106,33398157.69383993
maritime5892,maritime5923,maritime,maritime,1.8986739977260578,0.01905548627129557,"LINESTRING (-79.93847656 26.09852982, -79.93701172 26.07953072)",93584016.70352948,97959165544.8884
maritime5931,maritime5929,maritime,maritime,3.6396247012548244,0.03442225659730314,"LINESTRING (-82.27715302 26.51898003, -82.25222778 26.49523926)",5170234.337379738,4535149187.29701
maritime5929,maritime5935,maritime,maritime,15.475570432817296,0.1543600420849008,"LINESTRING (-82.32259369 26.66650009, -82.27715302 26.51898003)",5170234.337379738,4535149187.29701
maritime5937,maritime5938,maritime,maritime,48.66668741391257,0.47578683880703143,"LINESTRING (-82.62111664 27.11594963, -82.37728882 26.70738983)",5171392.957312459,4535603657.009022
maritime5942,maritime5940,maritime,maritime,9.526436513426175,0.09632090039245161,"LINESTRING (-83.00243378 27.58638954, -82.98275757 27.49209976)",68985.69267203106,33398157.69383993
maritime5942,maritime5941,maritime,maritime,33.50790751731313,0.3043563510952048,"LINESTRING (-82.69541168 27.51787949, -82.70343781 27.53129005, -82.74073792 27.54714012, -82.98275757 27.49209976)",5102407.264640428,4502205499.315182
maritime5992,maritime5940,maritime,maritime,42.23792519580069,0.37949365287562725,"LINESTRING (-83.00243378 27.58638954, -83.38163757 27.60121918)",12907355.988415148,7431743499.846884
maritime5992,maritime5999,maritime,maritime,55.85913901682784,0.5690525001352346,"LINESTRING (-83.43802643 28.16747093, -83.38163757 27.60121918)",68985.69267203106,33398157.69383993
maritime5880,maritime5942,maritime,maritime,43.27154447182302,0.410275031364102,"LINESTRING (-82.98275757 27.49209976, -82.68440247 27.21047974)",5171392.957312459,4535603657.009022
maritime5350,maritime5946,maritime,maritime,2.511411430894422,0.022588416151396472,"LINESTRING (-70.24311066 43.65513992, -70.22058105 43.65351105)",4122798.919140258,6995389349.212479
maritime5946,maritime5947,maritime,maritime,1.0176345894614498,0.009961029996190675,"LINESTRING (-70.25125885 43.64941025, -70.24311066 43.65513992)",4122798.919140258,6995389349.212479
maritime5947,maritime5950,maritime,maritime,2.196108185191414,0.020620158208342544,"LINESTRING (-70.2699585 43.64072037, -70.25125885 43.64941025)",4122798.919140258,6995389349.212479
maritime6032,maritime5963,maritime,maritime,83.76215986143015,0.7754302339713085,"LINESTRING (-95.10106659 28.74642944, -94.42672729 29.12925911)",11574004.479132256,9785379615.840256
maritime6032,maritime5970,maritime,maritime,28.242762916118014,0.26870682613286195,"LINESTRING (-94.62507629 29.30680084, -94.60896301 29.27610016, -94.42672729 29.12925911)",7628875.389486195,7034354430.5038185
maritime6075,maritime5963,maritime,maritime,100.0033821156664,0.9536133695569414,"LINESTRING (-95.10106659 28.74642944, -94.41665649 28.08238029)",6214493.672226964,3888401814.3141303
maritime5963,maritime5964,maritime,maritime,121.15407340352738,1.1212057899261958,"LINESTRING (-96.07333374 28.18803978, -95.10106659 28.74642944)",11755434.11019091,10784810102.106052
maritime5963,maritime5968,maritime,maritime,28.345409652148817,0.27062110803768546,"LINESTRING (-95.29593658 28.93420982, -95.10106659 28.74642944)",8089940.16648323,5327596751.2320385
maritime5963,maritime6057,maritime,maritime,144.29222278441335,1.305713404242122,"LINESTRING (-96.36451721 28.45487976, -96.29173279 28.47167015, -96.26023865 28.48891068, -96.22731781 28.49617958, -96.22174072 28.48667908, -95.10106659 28.74642944)",75460.20841309862,83545521.20038156
maritime5964,maritime5965,maritime,maritime,98.12783402203381,0.907484818255084,"LINESTRING (-96.85917664 27.73418999, -96.07333374 28.18803978)",11871819.830863535,10874806102.444683
maritime5964,maritime6013,maritime,maritime,64.79904743538214,0.6443674032495358,"LINESTRING (-95.79856873 27.60519028, -96.07333374 28.18803978)",1398120.1514936585,1314596310.0901866
maritime5964,maritime6034,maritime,maritime,29.353953117231523,0.27926096702079617,"LINESTRING (-96.27648926 28.37965012, -96.07333374 28.18803978)",705037.0646498022,541386386.1116784
maritime6079,maritime5965,maritime,maritime,46.14146560666478,0.4225097470032086,"LINESTRING (-96.85917664 27.73418999, -96.77055359 27.70775032, -96.47432709 27.56225967)",14685927.285196744,7067867269.274364
maritime5975,maritime5970,maritime,maritime,31.520719373729285,0.2938253376860864,"LINESTRING (-94.62507629 29.30680084, -94.37793732 29.14788055)",61312079.591995664,83419543047.14493
maritime5975,maritime6032,maritime,maritime,5.723097801755312,0.052222784302205234,"LINESTRING (-94.42672729 29.12925911, -94.37793732 29.14788055)",2090219.1999307466,1366366973.2655606
maritime6020,maritime5971,maritime,maritime,16.513362837558063,0.15170815062641632,"LINESTRING (-89.1203537 29.49177933, -88.98277283 29.42785072)",5462660.232684006,1712192207.761513
maritime5977,maritime5973,maritime,maritime,41.68810873476571,0.42458615354573315,"LINESTRING (-93.72650146 29.53257942, -93.66805267 29.47390938, -93.66851807 29.13213921)",21055299.78090843,8542708745.419031
maritime5977,maritime5975,maritime,maritime,78.98691500535632,0.7095938712077161,"LINESTRING (-94.37793732 29.14788055, -93.66851807 29.13213921)",22335462.763611265,18208603104.106354
maritime6022,maritime5974,maritime,maritime,29.70639117020583,0.28221575807507937,"LINESTRING (-88.93914795 29.45336914, -88.72538757 29.63763046)",6291115.268295705,2710978303.6423397
maritime6211,maritime5975,maritime,maritime,65.403359805872,0.6083352846404464,"LINESTRING (-94.37793732 29.14788055, -93.86167908 28.82608986)",36527758.500705205,63912834815.41002
maritime6002,maritime5976,maritime,maritime,25.214053151400332,0.26051492702857443,"LINESTRING (-93.22065735 29.39044952, -93.21398163 29.13002014)",9165490.02107777,2614696291.74563
maritime6002,maritime5977,maritime,maritime,50.59918164783635,0.45454137957455193,"LINESTRING (-93.66851807 29.13213921, -93.21398163 29.13002014)",32066218.459537864,22979483682.748146
maritime6220,maritime5977,maritime,maritime,71.50137546869979,0.6911738001406906,"LINESTRING (-93.66851807 29.13213921, -93.21613312 28.60957909)",11324544.084981838,3771828166.7772365
maritime5965,maritime5978,maritime,maritime,9.249731276934058,0.08532303253673955,"LINESTRING (-96.93393707 27.69306946, -96.85917664 27.73418999)",10497353.098282848,10504979392.642693
maritime5965,maritime6007,maritime,maritime,10.010802909022908,0.09289750160190036,"LINESTRING (-96.93788147 27.78354073, -96.85917664 27.73418999)",16060394.017777432,7437693979.076355
maritime5976,maritime5980,maritime,maritime,27.204217915774393,0.27161938987799134,"LINESTRING (-93.32076263 29.62561035, -93.22521973 29.51832962, -93.22065735 29.39044952)",9165490.02107777,2614696291.74563
maritime6015,maritime5983,maritime,maritime,9.853688999499987,0.10069987525813032,"LINESTRING (-89.42484283 28.91157913, -89.4316864 28.90480042, -89.43279266 28.81373978)",8017266.3743600845,5888301957.291182
maritime6024,maritime6010,maritime,maritime,269.41388777338403,2.422038972985253,"LINESTRING (-96.98052979 26.05125999, -96.32100677 26.00172043, -94.56777954 26.1633091)",855641.313111706,549756285.9938767
maritime6024,maritime6013,maritime,maritime,197.74692237047904,1.8957487616926028,"LINESTRING (-95.79856873 27.60519028, -94.56777954 26.1633091)",135281.43814754405,97381300.09600806
maritime6024,maritime6217,maritime,maritime,211.14266742858786,1.9786561693032247,"LINESTRING (-96.11652374 27.39476013, -94.56777954 26.1633091)",11704589.997896247,4693139106.423183
maritime6084,maritime5992,maritime,maritime,141.48232436204214,1.2709852340588261,"LINESTRING (-83.38163757 27.60121918, -84.65249634 27.5832901)",10015757.877401674,4757236889.022522
maritime6084,maritime6035,maritime,maritime,189.83650545911246,1.7269157278912861,"LINESTRING (-86.28103638 28.15782928, -84.65249634 27.5832901)",75467.61303493887,7923256.179391574
maritime6052,maritime5994,maritime,maritime,112.96882337914278,1.015416316710728,"LINESTRING (-92.57053375 27.84213066, -91.55779266 27.91579056)",40064.08371183151,11347868.945368832
maritime6052,maritime5995,maritime,maritime,195.44336038929703,1.7798926042291854,"LINESTRING (-89.89987183 28.28417969, -90.14549255 28.01543045, -91.55779266 27.91579056)",2564089.932974133,643380426.6338983
maritime6043,maritime5994,maritime,maritime,205.9170548801638,1.8509784011785282,"LINESTRING (-92.57053375 27.84213066, -94.41615295 27.70137978)",1187277.4915858682,290010257.098449
maritime6043,maritime6013,maritime,maritime,154.17959903483842,1.3857582071571017,"LINESTRING (-95.79856873 27.60519028, -94.41615295 27.70137978)",3367480.033083825,2770262547.401354
maritime6043,maritime6075,maritime,maritime,37.34414009193622,0.38100084274551355,"LINESTRING (-94.41665649 28.08238029, -94.41615295 27.70137978)",6214493.672226964,3888401814.3141303
maritime6090,maritime5995,maritime,maritime,159.85429435427463,1.4385435102054265,"LINESTRING (-89.89987183 28.28417969, -88.4724884 28.10533905)",22914257.481549338,20525475983.984283
maritime6090,maritime6046,maritime,maritime,100.5697300595067,0.988583522913729,"LINESTRING (-89.00888062 28.93574905, -88.4724884 28.10533905)",16972005.680324517,17894600535.851654
maritime6106,maritime5995,maritime,maritime,49.16514492349611,0.473743635416562,"LINESTRING (-89.89987183 28.28417969, -89.58641052 28.63939095)",12046736.967943786,4214008947.967724
maritime6106,maritime6015,maritime,maritime,24.083439396539713,0.23237031099808655,"LINESTRING (-89.43279266 28.81373978, -89.58641052 28.63939095)",8017266.3743600845,5888301957.291182
maritime6049,maritime5995,maritime,maritime,207.05677550512405,2.100186535419242,"LINESTRING (-89.89987183 28.28417969, -89.87106323 26.18419075)",925.613149464341,60993.99307992928
maritime6049,maritime6000,maritime,maritime,108.77671997232089,0.9771579769585943,"LINESTRING (-90.84822083 26.18504906, -89.87106323 26.18419075)",0.3733228052326891,620.4488468557105
maritime6049,maritime6002,maritime,maritime,471.36698032679766,4.455672140546962,"LINESTRING (-93.21398163 29.13002014, -89.87106323 26.18419075)",6818789.219787012,1229123254.414317
maritime5995,maritime6002,maritime,maritime,380.7375709302222,3.4518021601370688,"LINESTRING (-93.21398163 29.13002014, -91.54766846 28.58457947, -91.29801178 28.43207932, -89.89987183 28.28417969)",34412919.26082862,24365056720.079456
maritime5995,maritime6056,maritime,maritime,85.82021833140813,0.8630579274724938,"LINESTRING (-90.22685242 29.08289909, -89.89987183 28.28417969)",228882.7591217729,53593061.27081297
maritime6007,maritime6008,maritime,maritime,12.455530599628425,0.11443498021887326,"LINESTRING (-97.04044342 27.83429909, -96.93788147 27.78354073)",17447700.340331197,7849946393.252029
maritime5985,maritime6010,maritime,maritime,49.80860890579418,0.501109502228273,"LINESTRING (-96.98052979 26.05125999, -96.96714783 26.55219078)",10959369.123263862,10801861297.244911
maritime6003,maritime6106,maritime,maritime,25.195778226318964,0.2293710924559739,"LINESTRING (-89.58641052 28.63939095, -89.37019348 28.71595001)",8846.65745212305,1482635.529787956
maritime6060,maritime6018,maritime,maritime,90.84334305362776,0.8187346695169535,"LINESTRING (-88.09718323 30.10150909, -87.28888702 30.2318306)",13977.24261410243,2495633.5122361197
maritime6085,maritime6018,maritime,maritime,141.02899936002467,1.385151397277658,"LINESTRING (-88.09718323 30.10150909, -87.99282837 30.09427071, -87.40905762 29.35740089, -87.34638977 29.02276039)",13607062.457570624,14299726870.746344
maritime6085,maritime6019,maritime,maritime,140.34589896104995,1.3425746151324538,"LINESTRING (-88.31693268 29.95042038, -87.34638977 29.02276039)",3153266.6857940066,3359371343.693689
maritime6018,maritime6019,maritime,maritime,28.443608299830366,0.26667886880059366,"LINESTRING (-88.31693268 29.95042038, -88.09718323 30.10150909)",6086028.741647572,2146115782.6002977
maritime6018,maritime6098,maritime,maritime,4.670105805917704,0.044843261669681035,"LINESTRING (-88.06503296 30.13277054, -88.09718323 30.10150909)",20709220.46416408,18746475826.906696
maritime5974,maritime6020,maritime,maritime,5.446210930031873,0.05054028011705601,"LINESTRING (-88.98277283 29.42785072, -88.93914795 29.45336914)",5462660.232684006,1712192207.761513
maritime5974,maritime6047,maritime,maritime,42.23612467651118,0.42608805287579543,"LINESTRING (-88.78463745 29.0610199, -88.77913666 29.08249092, -88.93914795 29.45336914)",828455.0356116992,998786095.8808267
maritime6019,maritime6021,maritime,maritime,33.625162604409454,0.3177190567346264,"LINESTRING (-88.56706238 29.75451088, -88.31693268 29.95042038)",5842362.271495424,2039314233.047101
maritime6019,maritime6045,maritime,maritime,33.791382839613824,0.32695684980840556,"LINESTRING (-88.53082275 30.18725967, -88.50298309 30.1420002, -88.49986267 30.11325073, -88.31693268 29.95042038)",10456741.71623244,6421660407.290701
maritime6021,maritime6022,maritime,maritime,20.916444123610553,0.19679405064155914,"LINESTRING (-88.72538757 29.63763046, -88.56706238 29.75451088)",6291115.268295705,2710978303.6423397
maritime6021,maritime6038,maritime,maritime,54.18291521151777,0.5216266663653882,"LINESTRING (-88.92626953 30.11400986, -88.79412842 30.0557003, -88.56706238 29.75451088)",406482.804367267,1745182884.3042064
maritime6047,maritime6046,maritime,maritime,27.76397385278051,0.2568614123440295,"LINESTRING (-89.00888062 28.93574905, -88.78463745 29.0610199)",828455.0356116992,998786095.8808267
maritime14264,maritime6038,maritime,maritime,12.953931557513883,0.11637893631975435,"LINESTRING (-88.92626953 30.11400986, -88.80993652 30.11727905)",717775.8211604859,414763107.47977597
maritime14264,maritime6053,maritime,maritime,21.371398814991725,0.19200767457341722,"LINESTRING (-88.61802673 30.12340927, -88.80993652 30.11727905)",519794.983619659,306363068.4395613
maritime6053,maritime6045,maritime,maritime,11.515355715330934,0.10846457155953515,"LINESTRING (-88.53082275 30.18725967, -88.55573273 30.16377068, -88.61802673 30.12340927)",519794.983619659,306363068.4395613
maritime14260,maritime6049,maritime,maritime,462.58629810564713,4.15586512763837,"LINESTRING (-89.87106323 26.18419075, -85.71708679 26.30946922)",0.3733228052326891,620.4488468557105
maritime14260,maritime6084,maritime,maritime,172.9049249713292,1.6601121831235286,"LINESTRING (-84.65249634 27.5832901, -85.71708679 26.30946922)",13.227917502144281,737.6449156618214
maritime14260,maritime6090,maritime,maritime,354.1829006244188,3.2889795497532153,"LINESTRING (-88.4724884 28.10533905, -85.71708679 26.30946922)",39882359.03414072,38419057615.61651
maritime14260,maritime6100,maritime,maritime,180.12646391212675,1.6556415659660366,"LINESTRING (-84.26119995 25.52108955, -85.71708679 26.30946922)",125945079.89268452,91531879733.8372
maritime6034,maritime6057,maritime,maritime,12.264717092433255,0.11601934569365213,"LINESTRING (-96.36451721 28.45487976, -96.33615112 28.43498039, -96.27648926 28.37965012)",705037.0646498022,541386386.1116784
maritime6000,maritime6068,maritime,maritime,118.94793750126279,1.0685275739755038,"LINESTRING (-91.91674805 26.18417931, -90.84822083 26.18504906)",0.3733228052326891,620.4488468557105
maritime6000,maritime6219,maritime,maritime,303.164561860936,2.8830211999247184,"LINESTRING (-92.88630676 28.22417068, -90.84822083 26.18504906)",38652705.666753195,65153725189.78613
maritime6217,maritime6079,maritime,maritime,43.104659472033376,0.3950687701798658,"LINESTRING (-96.47432709 27.56225967, -96.11652374 27.39476013)",11704589.997896247,4693139106.423183
maritime6013,maritime6079,maritime,maritime,75.34332612307969,0.677120667521577,"LINESTRING (-96.47432709 27.56225967, -95.79856873 27.60519028)",2981337.2873004964,2374728162.851182
maritime6035,maritime6085,maritime,maritime,145.46525100472098,1.3722549583187214,"LINESTRING (-87.34638977 29.02276039, -86.28103638 28.15782928)",4575800.75200328,5150246512.166215
maritime6035,maritime6090,maritime,maritime,244.00533336484827,2.1920805596983732,"LINESTRING (-88.4724884 28.10533905, -86.28103638 28.15782928)",3904.1277331312813,1018904.2194257947
maritime6054,maritime6093,maritime,maritime,252.1247178503726,2.2718217246121313,"LINESTRING (-79.89998627 10.36666965, -82 9.5)",161923.051853628,165327481.6372239
maritime7270,maritime6093,maritime,maritime,108.98350699183123,1.0000295625211788,"LINESTRING (-79.89998627 10.36666965, -79.90007019 9.366640091)",103132395.617259,153790651818.9715
maritime6544,maritime6126,maritime,maritime,0.9942375553046889,0.010179722851221545,"LINESTRING (-90.02345276 29.97644043, -90.0266037 29.96676064)",3932586.616042344,1555847440.2838068
maritime6128,maritime6107,maritime,maritime,0.6231823868852486,0.0064208882033546496,"LINESTRING (-90.02002716 29.9889698, -90.02158356 29.9827404)",3932586.616042344,1555847440.2838068
maritime6109,maritime6108,maritime,maritime,1.1847925321642307,0.011670991492434526,"LINESTRING (-93.92949677 29.87195015, -93.93624878 29.86243057)",26092385.520407833,9162650107.354776
maritime7663,maritime6109,maritime,maritime,4.577235350365025,0.04531174492846696,"LINESTRING (-93.93624878 29.86243057, -93.96112823 29.82456017)",26092385.520407833,9162650107.354776
maritime6111,maritime6110,maritime,maritime,4.82821547724537,0.048351252448958174,"LINESTRING (-93.85545349 29.96887016, -93.87873077 29.92649078)",7677821.145283488,2162245851.14954
maritime6108,maritime6111,maritime,maritime,7.710536154844197,0.07451085207402122,"LINESTRING (-93.87873077 29.92649078, -93.92949677 29.87195015)",7677821.145283488,2162245851.14954
maritime6110,maritime7080,maritime,maritime,12.261953123644163,0.11231894890094749,"LINESTRING (-93.95900726 30.01236916, -93.85545349 29.96887016)",7677821.145283488,2162245851.14954
